epoch,train_loss,val_aee,best_val_aee,is_best,stale_epochs,early_stopped
1,1.1701182315224095,2.3045154929161074,2.3045154929161074,True,0,False
2,1.160502421228509,2.322744184732437,2.3045154929161074,False,1,False
3,1.1622284211610492,2.330666196346283,2.3045154929161074,False,2,False
4,1.1528613002676713,2.2909033417701723,2.2909033417701723,True,0,False
5,1.1341765554327714,2.407074201107025,2.2909033417701723,False,1,False
6,1.1116925979915417,2.2342819571495056,2.2342819571495056,True,0,False
7,1.0987920353287144,2.228187710046768,2.228187710046768,True,0,False
8,1.0795199871063232,2.1919981598854066,2.1919981598854066,True,0,False
9,1.0534336566925049,2.156061953306198,2.156061953306198,True,0,False
10,1.0429384363325018,2.143671762943268,2.143671762943268,True,0,False
11,1.060105888467086,2.134914922714233,2.134914922714233,True,0,False
12,1.0283656873201068,2.1077146947383882,2.1077146947383882,True,0,False
13,1.0100112777007253,2.2143429696559904,2.1077146947383882,False,1,False
14,1.0139969744180377,2.0761669158935545,2.0761669158935545,True,0,False
15,0.9984259087788431,2.070623457431793,2.070623457431793,True,0,False
16,0.979945000849272,2.024410146474838,2.024410146474838,True,0,False
17,0.9927377104759216,2.107502597570419,2.024410146474838,False,1,False
18,0.9782316621981169,2.0183204412460327,2.0183204412460327,True,0,False
19,0.9711213488327829,2.014073544740677,2.014073544740677,True,0,False
20,0.9644712962602314,2.0199969172477723,2.014073544740677,False,1,False
21,0.9554228594428614,2.006766813993454,2.006766813993454,True,0,False
22,0.9625191029749418,1.99733527302742,1.99733527302742,True,0,False
23,0.9411743471496984,1.9447742104530334,1.9447742104530334,True,0,False
24,0.9205538034439087,1.9172610640525818,1.9172610640525818,True,0,False
25,0.9341727777531272,1.9227348864078522,1.9172610640525818,False,1,False
26,0.911226793339378,1.9056902170181274,1.9056902170181274,True,0,False
27,0.9136998778895328,2.0124259114265444,1.9056902170181274,False,1,False
28,0.9130389172779886,1.905952614545822,1.9056902170181274,False,2,False
29,0.8921395759833487,1.9613601207733153,1.9056902170181274,False,3,False
30,0.8975848586935746,1.9592014968395233,1.9056902170181274,False,4,False
31,0.8831110282948142,1.8689360857009887,1.8689360857009887,True,0,False
32,0.8670905828475952,1.9582381546497345,1.8689360857009887,False,1,False
33,0.8715826367077074,1.9205984473228455,1.8689360857009887,False,2,False
34,0.8833007749758268,1.8930671572685243,1.8689360857009887,False,3,False
35,0.9126650377323753,1.9181560933589936,1.8689360857009887,False,4,False
36,0.8625573766858954,1.8757781863212586,1.8689360857009887,False,5,False
37,0.8596915477200558,1.8931744813919067,1.8689360857009887,False,6,False
38,0.8472450877490797,1.8766425967216491,1.8689360857009887,False,7,False
39,0.862986147403717,1.840068554878235,1.840068554878235,True,0,False
40,0.853497536558854,1.85102117061615,1.840068554878235,False,1,False
41,0.83293175383618,1.873283052444458,1.840068554878235,False,2,False
42,0.8259783920488859,1.8540369868278503,1.840068554878235,False,3,False
43,0.8147699519207603,1.8801187813282012,1.840068554878235,False,4,False
44,0.8229203632003382,1.852570378780365,1.840068554878235,False,5,False
45,0.8150820324295446,1.8430691599845885,1.840068554878235,False,6,False
46,0.8145678764895389,1.8494537591934204,1.840068554878235,False,7,False
47,0.8263793728853527,1.9150703370571136,1.840068554878235,False,8,False
48,0.8078119723420394,1.8358279585838317,1.8358279585838317,True,0,False
49,0.8403520991927699,1.8568826258182525,1.8358279585838317,False,1,False
50,0.8415478562053881,1.8633383870124818,1.8358279585838317,False,2,False
51,0.8036334922439173,1.8738730669021606,1.8358279585838317,False,3,False
52,0.8019762917568809,1.8762173354625702,1.8358279585838317,False,4,False
53,0.791224087539472,1.8512821197509766,1.8358279585838317,False,5,False
54,0.7827897071838379,1.8416786313056945,1.8358279585838317,False,6,False
55,0.7874344963776437,1.9145485579967498,1.8358279585838317,False,7,False
56,0.8047229867232474,1.8512301087379455,1.8358279585838317,False,8,False
57,0.7870268680547413,1.8342986106872559,1.8342986106872559,True,0,False
58,0.7877239224157835,1.834523069858551,1.8342986106872559,False,1,False
59,0.7818535409475628,1.8379653096199036,1.8342986106872559,False,2,False
60,0.789833599015286,1.9829597055912018,1.8342986106872559,False,3,False
61,0.779423547418494,1.8371201932430268,1.8342986106872559,False,4,False
62,0.769237364593305,1.8812557399272918,1.8342986106872559,False,5,False
63,0.7934726853119699,1.8290997862815856,1.8290997862815856,True,0,False
64,0.767058894822472,1.8186206817626953,1.8186206817626953,True,0,False
65,0.7616620204950634,1.8429813981056213,1.8186206817626953,False,1,False
66,0.7748420363978336,1.8354769051074982,1.8186206817626953,False,2,False
67,0.7490033868112063,1.8484174966812135,1.8186206817626953,False,3,False
68,0.7579972853786067,1.803586918115616,1.803586918115616,True,0,False
69,0.7556525374713697,1.8756882309913636,1.803586918115616,False,1,False
70,0.7441555559635162,1.8681608080863952,1.803586918115616,False,2,False
71,0.7454852195162522,1.827995526790619,1.803586918115616,False,3,False
72,0.7453714420920924,1.8134915828704834,1.803586918115616,False,4,False
73,0.7540978067799619,1.8301695108413696,1.803586918115616,False,5,False
74,0.7563544041232059,1.8546998023986816,1.803586918115616,False,6,False
75,0.7513879506211532,1.8129838347434997,1.803586918115616,False,7,False
76,0.7672882189876155,1.810458904504776,1.803586918115616,False,8,False
