epoch,train_loss,val_aee,best_val_aee,is_best,stale_epochs,early_stopped
1,1.1933714527832835,2.3650159180164336,2.3650159180164336,True,0,False
2,1.1668687807886224,2.3924835920333862,2.3650159180164336,False,1,False
3,1.156877360845867,2.3625396609306337,2.3625396609306337,True,0,False
4,1.152209830911536,2.342154711484909,2.342154711484909,True,0,False
5,1.1554565084607977,2.356198364496231,2.342154711484909,False,1,False
6,1.1563292710404647,2.324372172355652,2.324372172355652,True,0,False
7,1.1468949663011652,2.33632652759552,2.324372172355652,False,1,False
8,1.138044702379327,2.314724725484848,2.314724725484848,True,0,False
9,1.1315350407048275,2.3177814424037932,2.314724725484848,False,1,False
10,1.1195985737599825,2.257614994049072,2.257614994049072,True,0,False
11,1.1334943928216632,2.2990245699882506,2.257614994049072,False,1,False
12,1.1100279814318608,2.2644718170166014,2.257614994049072,False,2,False
13,1.0941420072003414,2.2254610121250153,2.2254610121250153,True,0,False
14,1.087468849985223,2.387856996059418,2.2254610121250153,False,1,False
15,1.0839526465064602,2.1963749706745146,2.1963749706745146,True,0,False
16,1.0693967561972768,2.2099502444267274,2.1963749706745146,False,1,False
17,1.0592769321642423,2.2027542531490325,2.1963749706745146,False,2,False
18,1.0380410363799648,2.1585489749908446,2.1585489749908446,True,0,False
19,1.0323344186732644,2.095337229967117,2.095337229967117,True,0,False
20,1.022134708730798,2.150356960296631,2.095337229967117,False,1,False
21,1.0065906926205284,2.027099573612213,2.027099573612213,True,0,False
22,1.0142716106615568,1.9985768735408782,1.9985768735408782,True,0,False
23,0.9774087824319538,2.030961161851883,1.9985768735408782,False,1,False
24,0.9589024468472129,1.99233735203743,1.99233735203743,True,0,False
25,0.9699176142090246,1.9676069617271423,1.9676069617271423,True,0,False
26,0.9543816666854056,2.0056107580661773,1.9676069617271423,False,1,False
27,0.9584847720045793,1.9360552728176117,1.9360552728176117,True,0,False
28,0.9253713739545721,1.9890338063240052,1.9360552728176117,False,1,False
29,0.9298808731530842,1.9203920185565948,1.9203920185565948,True,0,False
30,0.9192907998436376,2.028179442882538,1.9203920185565948,False,1,False
31,0.9330633878707886,1.9720028519630433,1.9203920185565948,False,2,False
32,0.9138809724857933,1.9374157965183259,1.9203920185565948,False,3,False
33,0.9177794425111068,1.8988362014293672,1.8988362014293672,True,0,False
34,0.9041091956590351,1.8981842875480652,1.8988362014293672,False,1,False
35,0.8702414482831955,1.9095268666744232,1.8988362014293672,False,2,False
36,0.886104963327709,1.907446426153183,1.8988362014293672,False,3,False
37,0.888446403177161,1.8773303508758545,1.8773303508758545,True,0,False
38,0.8877017090195104,1.926743072271347,1.8773303508758545,False,1,False
39,0.8635872727946231,1.9721046328544616,1.8773303508758545,False,2,False
40,0.8686583387224298,1.9143262326717376,1.8773303508758545,False,3,False
41,0.8505902823648954,1.8893636465072632,1.8773303508758545,False,4,False
42,0.8636203816062525,1.9211855053901672,1.8773303508758545,False,5,False
43,0.8605671242663735,1.9064830183982848,1.8773303508758545,False,6,False
44,0.854293377775895,1.97235769033432,1.8773303508758545,False,7,False
45,0.8544325483472723,1.8611561119556428,1.8611561119556428,True,0,False
46,0.8519122255475897,1.8866377890110015,1.8611561119556428,False,1,False
47,0.8323317640706113,1.8756096959114075,1.8611561119556428,False,2,False
48,0.8225745213659186,1.9749767303466796,1.8611561119556428,False,3,False
49,0.8514371231982583,1.8904839336872101,1.8611561119556428,False,4,False
50,0.8485871098543468,1.898597925901413,1.8611561119556428,False,5,False
51,0.8452391451910922,1.8931797981262206,1.8611561119556428,False,6,False
52,0.8163859750095167,1.8712503612041473,1.8611561119556428,False,7,False
53,0.8194652450712103,1.848173099756241,1.848173099756241,True,0,False
54,0.8037462109013608,1.8324876070022582,1.8324876070022582,True,0,False
