epoch,train_loss,val_aee,best_val_aee,is_best,stale_epochs,early_stopped
1,1.182516496432455,2.3153034448623657,2.3153034448623657,True,0,False
2,1.1658877197064852,2.303286021947861,2.303286021947861,True,0,False
3,1.1516646774191606,2.307076174020767,2.303286021947861,False,1,False
4,1.1276589945742959,2.264788883924484,2.264788883924484,True,0,False
5,1.1058684085544788,2.226318633556366,2.226318633556366,True,0,False
6,1.0861998137674833,2.1804735720157624,2.1804735720157624,True,0,False
7,1.0477944487019588,2.186758828163147,2.1804735720157624,False,1,False
8,1.032464535612809,2.1010848760604857,2.1010848760604857,True,0,False
9,1.0130968564435054,2.0905947983264923,2.0905947983264923,True,0,False
10,0.9914157296481886,2.206192147731781,2.0905947983264923,False,1,False
11,0.974886975790325,2.0756490528583527,2.0756490528583527,True,0,False
12,0.9490774399355838,2.0408099353313447,2.0408099353313447,True,0,False
13,0.9614076018333435,2.153036743402481,2.0408099353313447,False,1,False
14,0.9536264193685431,2.037675201892853,2.037675201892853,True,0,False
15,0.9456886021714461,2.042939525842667,2.037675201892853,False,1,False
16,0.9375136306411341,2.03919723033905,2.037675201892853,False,2,False
17,0.935338086203525,2.026506668329239,2.026506668329239,True,0,False
18,0.9334060581106889,1.9635853528976441,1.9635853528976441,True,0,False
19,0.8911187225266507,1.9558884859085084,1.9558884859085084,True,0,False
20,0.902033479590165,1.9661395847797394,1.9558884859085084,False,1,False
21,0.9185119898695695,2.0816292583942415,1.9558884859085084,False,2,False
22,0.9196677207946777,2.0353166282176973,1.9558884859085084,False,3,False
23,0.8995101922436765,1.9422450602054595,1.9422450602054595,True,0,False
24,0.8749483070875469,1.8929381549358368,1.8929381549358368,True,0,False
25,0.8858643425138373,1.9772768914699554,1.8929381549358368,False,1,False
26,0.8721921506680941,1.9195542812347413,1.8929381549358368,False,2,False
27,0.8718414526236685,1.8823965072631836,1.8823965072631836,True,0,False
28,0.8648111569254022,1.935573548078537,1.8823965072631836,False,1,False
29,0.899466523998662,1.9268519401550293,1.8823965072631836,False,2,False
30,0.8695612204702277,1.8779549419879913,1.8779549419879913,True,0,False
31,0.8560275874639812,1.897311669588089,1.8779549419879913,False,1,False
32,0.8444079897905651,1.8803743600845337,1.8779549419879913,False,2,False
33,0.8371948003768921,1.844813245534897,1.844813245534897,True,0,False
34,0.84328651114514,1.8641076803207397,1.844813245534897,False,1,False
35,0.8544375363149141,1.8782156825065612,1.844813245534897,False,2,False
36,0.8380201615785298,1.8936971962451934,1.844813245534897,False,3,False
37,0.833445856445714,1.88057342171669,1.844813245534897,False,4,False
38,0.8286679794913844,1.9094532251358032,1.844813245534897,False,5,False
39,0.8212572744018153,1.8608563661575317,1.844813245534897,False,6,False
40,0.8273662265978361,1.8814766228199005,1.844813245534897,False,7,False
41,0.8122465343851792,1.8904581785202026,1.844813245534897,False,8,False
42,0.8183152142323946,1.847324687242508,1.844813245534897,False,9,False
43,0.8364869920830977,1.8595243334770202,1.844813245534897,False,10,True
