epoch,train_loss,val_aee,best_val_aee,is_best,stale_epochs,early_stopped
1,1.200526579430229,2.2833032071590424,2.2833032071590424,True,0,False
2,1.1493535386888605,2.2820726215839384,2.2820726215839384,True,0,False
3,1.152234805257697,2.291319453716278,2.2820726215839384,False,1,False
4,1.1444604145853143,2.25885928273201,2.25885928273201,True,0,False
5,1.1383506216500934,2.2453439712524412,2.2453439712524412,True,0,False
6,1.1251978811464811,2.286950135231018,2.2453439712524412,False,1,False
7,1.1118042280799465,2.2737556636333465,2.2453439712524412,False,2,False
8,1.1156751168401617,2.2249051570892333,2.2249051570892333,True,0,False
9,1.116214632987976,2.2639899790287017,2.2249051570892333,False,1,False
10,1.0972674018458317,2.179783135652542,2.179783135652542,True,0,False
11,1.09138444222902,2.187591606378555,2.179783135652542,False,1,False
12,1.0828206978346173,2.177017843723297,2.177017843723297,True,0,False
13,1.0917235456014935,2.2411199808120728,2.177017843723297,False,1,False
14,1.0474336523758738,2.117248511314392,2.117248511314392,True,0,False
15,1.0430560174741244,2.112082463502884,2.112082463502884,True,0,False
16,1.0594679211315357,2.122709888219833,2.112082463502884,False,1,False
17,1.0400766761679399,2.095668452978134,2.095668452978134,True,0,False
18,1.0321011323677867,2.0826540291309357,2.0826540291309357,True,0,False
19,1.0212455642850775,2.064027804136276,2.064027804136276,True,0,False
20,1.015377126241985,2.1485850274562837,2.064027804136276,False,1,False
21,1.0134041936774003,2.036259078979492,2.036259078979492,True,0,False
22,0.9995373205134743,2.0418169260025025,2.036259078979492,False,1,False
23,0.9935699230746219,1.9966326534748078,1.9966326534748078,True,0,False
24,0.9920479780749271,2.0148252308368684,1.9966326534748078,False,1,False
25,0.9832318770258051,1.993700510263443,1.993700510263443,True,0,False
26,0.9799085886854875,1.9762510180473327,1.9762510180473327,True,0,False
27,0.9750462582236842,2.1758506834506988,1.9762510180473327,False,1,False
28,0.9894313749514128,1.9778460919857026,1.9762510180473327,False,2,False
29,0.9766628428509361,1.9923060536384583,1.9762510180473327,False,3,False
30,0.9640304446220398,1.9576384007930756,1.9576384007930756,True,0,False
31,0.9820829316189414,1.9982356667518615,1.9576384007930756,False,1,False
32,0.9559458635355297,1.9539824306964875,1.9539824306964875,True,0,False
33,0.9463395539082979,1.9968039512634277,1.9539824306964875,False,1,False
34,0.9614391797467282,2.1074840247631075,1.9539824306964875,False,2,False
35,0.9665663932499132,1.9663345873355866,1.9539824306964875,False,3,False
36,0.9437895511326037,1.924781221151352,1.924781221151352,True,0,False
37,0.9451784711135062,1.986354297399521,1.924781221151352,False,1,False
38,0.9192416636567367,1.9500207424163818,1.924781221151352,False,2,False
39,0.9281691908836365,2.063865625858307,1.924781221151352,False,3,False
40,0.9164905453983107,1.9280160307884215,1.924781221151352,False,4,False
41,0.9071189353340551,1.9315021991729737,1.924781221151352,False,5,False
42,0.9240026191661233,1.9536224126815795,1.924781221151352,False,6,False
43,0.9058712862039867,1.9288728773593902,1.924781221151352,False,7,False
44,0.9204319041026267,2.2057389199733732,1.924781221151352,False,8,False
45,0.9182934698305631,1.9264187455177306,1.924781221151352,False,9,False
46,0.8987593431221811,1.8747433602809906,1.8747433602809906,True,0,False
47,0.8866366053882399,2.028382271528244,1.8747433602809906,False,1,False
48,0.9002262228413632,1.9105604887008667,1.8747433602809906,False,2,False
49,0.9071804975208483,1.9163357436656951,1.8747433602809906,False,3,False
50,0.8985319325798437,1.9483072996139525,1.8747433602809906,False,4,False
51,0.9362538833367197,1.967597872018814,1.8747433602809906,False,5,False
52,0.9079469567851016,1.9612510442733764,1.8747433602809906,False,6,False
53,0.8806702353452381,1.920685452222824,1.8747433602809906,False,7,False
54,0.8695072610127298,1.8693244636058808,1.8693244636058808,True,0,False
55,0.8983903260607469,1.8845480859279633,1.8693244636058808,False,1,False
56,0.8858518443609539,1.944132924079895,1.8693244636058808,False,2,False
57,0.8801329700570357,1.9688906490802764,1.8693244636058808,False,3,False
58,0.877222152132737,2.003166323900223,1.8693244636058808,False,4,False
59,0.8688488116389826,1.9002579748630524,1.8693244636058808,False,5,False
60,0.8714820146560669,1.8949189007282257,1.8693244636058808,False,6,False
61,0.857498448146017,1.9469020366668701,1.8693244636058808,False,7,False
62,0.8670737774748551,1.968944650888443,1.8693244636058808,False,8,False
63,0.864668292434592,1.8854786336421967,1.8693244636058808,False,9,False
64,0.8601169805777701,1.8849766969680786,1.8693244636058808,False,10,True
