epoch,train_loss,val_aee,best_val_aee,is_best,stale_epochs,early_stopped
38,0.8592964944086576,1.8791940987110138,1.8791940987110138,True,0,False
39,0.8772745665751005,1.947348266839981,1.8791940987110138,False,1,False
40,0.857789723496688,1.9200416803359985,1.8791940987110138,False,2,False
41,0.8376107309993944,1.9266691625118255,1.8791940987110138,False,3,False
42,0.8260822594165802,1.9750208973884582,1.8791940987110138,False,4,False
43,0.8282711662744221,1.8914848268032074,1.8791940987110138,False,5,False
44,0.8179159164428711,1.837870144844055,1.837870144844055,True,0,False
45,0.8217645130659404,1.9259303867816926,1.837870144844055,False,1,False
46,0.8237863198706978,1.9011907696723938,1.837870144844055,False,2,False
47,0.8240136221835488,1.8739340126514434,1.837870144844055,False,3,False
48,0.8173312105630574,2.0398293793201447,1.837870144844055,False,4,False
49,0.8192240282108909,1.836481899023056,1.836481899023056,True,0,False
50,0.8078065608677111,1.8883596777915954,1.836481899023056,False,1,False
51,0.8024814787663912,1.822548246383667,1.822548246383667,True,0,False
52,0.7961467959378895,1.8601619124412536,1.822548246383667,False,1,False
53,0.7997436445010336,1.8837412297725677,1.822548246383667,False,2,False
54,0.8198586451379877,1.8646615326404572,1.822548246383667,False,3,False
55,0.7901561291594255,1.8169371724128722,1.8169371724128722,True,0,False
56,0.7945386422307867,1.827283000946045,1.8169371724128722,False,1,False
57,0.7998519665316531,1.81204953789711,1.81204953789711,True,0,False
58,0.7941457472349468,1.9090034902095794,1.81204953789711,False,1,False
59,0.7763805012953909,1.8256251573562623,1.81204953789711,False,2,False
60,0.7861363825045133,1.8597391605377198,1.81204953789711,False,3,False
61,0.782389792956804,1.8441083669662475,1.81204953789711,False,4,False
62,0.7752508301483957,1.8038233757019042,1.8038233757019042,True,0,False
63,0.7733091445345628,1.8259243607521056,1.8038233757019042,False,1,False
64,0.7815089476735968,1.8513136386871338,1.8038233757019042,False,2,False
65,0.7586613485687658,1.8340979039669036,1.8038233757019042,False,3,False
66,0.7684715139238458,1.9426424741744994,1.8038233757019042,False,4,False
67,0.767528601382908,1.8644164860248567,1.8038233757019042,False,5,False
68,0.7624744976821699,1.9155672490596771,1.8038233757019042,False,6,False
69,0.7593005974041788,1.8022691309452057,1.8022691309452057,True,0,False
70,0.7621230169346458,1.8335797905921936,1.8022691309452057,False,1,False
71,0.7547027154972679,1.8117251634597777,1.8022691309452057,False,2,False
72,0.7580115497112274,1.8143719494342805,1.8022691309452057,False,3,False
73,0.7627274331293608,1.7960823893547058,1.7960823893547058,True,0,False
74,0.774302993950091,1.8830893635749817,1.7960823893547058,False,1,False
75,0.781345154109754,1.8303716659545899,1.7960823893547058,False,2,False
76,0.7592627280636838,1.8534424960613252,1.7960823893547058,False,3,False
77,0.7499910153840718,1.8534669935703278,1.7960823893547058,False,4,False
78,0.7642572114342138,1.8545920968055725,1.7960823893547058,False,5,False
79,0.7516023814678192,1.7897307872772217,1.7897307872772217,True,0,False
80,0.7699479178378457,1.9203570663928986,1.7897307872772217,False,1,False
81,0.7496256718510076,1.801773989200592,1.7897307872772217,False,2,False
82,0.747660125556745,1.7913542628288268,1.7897307872772217,False,3,False
83,0.7395246844542654,1.8064941585063934,1.7897307872772217,False,4,False
84,0.7365624151731792,1.8458168804645538,1.7897307872772217,False,5,False
85,0.7410348496939007,1.7705821633338927,1.7705821633338927,True,0,False
86,0.7413580699970848,1.792607420682907,1.7705821633338927,False,1,False
87,0.7415314065782648,1.7826345145702363,1.7705821633338927,False,2,False
88,0.7221675217151642,1.8257973909378051,1.7705821633338927,False,3,False
89,0.7314507161316118,1.7857712507247925,1.7705821633338927,False,4,False
90,0.743726560944005,1.8164791762828827,1.7705821633338927,False,5,False
91,0.7332290254141155,1.7831586241722106,1.7705821633338927,False,6,False
92,0.7229204460194236,1.7972655415534973,1.7705821633338927,False,7,False
